timestamp,rpm,temperature,pressure,vibration,load,fuel_flow,altitude,ambient_temperature,state,fault
2026-08-23T18:31:33.198689,4750.9,110.35,3.84,2.34,65.0,12.91,1508.8,22.51,FAULT,OVERHEATING
2026-08-23T18:31:34.198689,4786.1,117.95,3.94,1.76,65.0,11.87,1491.7,21.46,FAULT,OVERHEATING
2026-08-23T18:31:35.198689,4836.4,112.67,3.74,1.86,65.0,13.05,1514.1,22.52,FAULT,OVERHEATING
2026-08-23T18:31:36.198689,4751.7,111.86,3.71,2.12,65.0,12.79,1506.3,22.63,FAULT,OVERHEATING
2026-08-23T18:31:37.198689,4728.4,109.3,3.91,1.08,65.0,12.32,1522.5,21.16,FAULT,OVERHEATING
2026-08-23T18:31:38.198689,4881.4,114.69,3.89,2.02,65.0,12.58,1485.4,22.06,FAULT,OVERHEATING
2026-08-23T18:31:39.198689,4739.6,106.44,3.86,2.62,65.0,13.26,1536.2,21.33,FAULT,OVERHEATING
2026-08-23T18:31:40.198689,4813.8,112.36,3.67,2.22,65.0,12.04,1476.2,22.09,FAULT,OVERHEATING
2026-08-23T18:31:41.198689,4779.1,120.13,3.84,0.99,65.0,12.22,1502.2,22.08,FAULT,OVERHEATING
2026-08-23T18:31:42.198689,4926.7,116.51,3.62,2.18,65.0,12.26,1504.3,22.36,FAULT,OVERHEATING
2026-08-23T18:31:43.198689,4908.2,106.74,3.72,1.33,65.0,12.47,1530.0,21.8,FAULT,OVERHEATING
2026-08-23T18:31:44.198689,4877.4,117.58,3.97,2.63,65.0,12.92,1496.3,22.45,FAULT,OVERHEATING
2026-08-23T18:31:45.198689,4872.2,114.61,3.73,2.02,65.0,12.08,1506.7,22.16,FAULT,OVERHEATING
2026-08-23T18:31:46.198689,4902.8,122.11,3.84,1.81,65.0,12.44,1496.6,22.73,FAULT,OVERHEATING
2026-08-23T18:31:47.198689,4830.3,105.25,3.65,1.9,65.0,12.86,1494.8,22.12,FAULT,OVERHEATING
2026-08-23T18:31:48.198689,4666.7,108.91,3.73,1.59,65.0,11.9,1497.5,22.83,FAULT,OVERHEATING
2026-08-23T18:31:49.198689,4761.8,122.23,3.73,1.96,65.0,12.13,1500.5,21.85,FAULT,OVERHEATING
2026-08-23T18:31:50.198689,4681.9,114.33,3.93,1.66,65.0,12.05,1513.6,22.95,FAULT,OVERHEATING
2026-08-23T18:31:51.198689,4840.2,116.11,3.95,1.91,65.0,12.19,1520.9,21.48,FAULT,OVERHEATING
2026-08-23T18:31:52.198689,4741.5,115.95,3.82,1.9,65.0,12.73,1521.6,22.33,FAULT,OVERHEATING
2026-08-23T18:31:53.198689,4795.1,118.09,3.78,1.62,65.0,12.46,1514.7,22.1,FAULT,OVERHEATING
2026-08-23T18:31:54.198689,4783.2,113.09,3.9,2.04,65.0,12.13,1492.4,22.44,FAULT,OVERHEATING
2026-08-23T18:31:55.198689,4706.6,113.83,3.69,2.62,65.0,12.74,1507.7,22.2,FAULT,OVERHEATING
2026-08-23T18:31:56.198689,4822.9,118.58,3.71,2.1,65.0,12.74,1478.6,22.41,FAULT,OVERHEATING
2026-08-23T18:31:57.198689,4762.3,119.31,3.7,1.88,65.0,12.29,1505.9,21.36,FAULT,OVERHEATING
2026-08-23T18:31:58.198689,4782.1,107.04,3.9,2.02,65.0,12.4,1510.4,21.01,FAULT,OVERHEATING
2026-08-23T18:31:59.198689,4699.9,121.99,3.85,1.83,65.0,11.77,1469.3,21.84,FAULT,OVERHEATING
2026-08-23T18:32:00.198689,4737.8,120.2,3.81,1.48,65.0,12.12,1525.7,22.01,FAULT,OVERHEATING
2026-08-23T18:32:01.198689,4712.1,116.24,3.8,1.93,65.0,12.67,1517.3,22.57,FAULT,OVERHEATING
2026-08-23T18:32:02.198689,4821.8,115.92,3.82,1.07,65.0,12.09,1506.3,21.83,FAULT,OVERHEATING
2026-08-23T18:32:03.198689,4871.8,118.85,3.75,2.12,65.0,12.52,1506.0,20.88,FAULT,OVERHEATING
2026-08-23T18:32:04.198689,4755.4,109.46,3.65,1.93,65.0,12.3,1512.8,21.47,FAULT,OVERHEATING
2026-08-23T18:32:05.198689,4795.3,121.54,3.71,1.63,65.0,12.82,1467.4,22.35,FAULT,OVERHEATING
2026-08-23T18:32:06.198689,4734.4,118.14,3.81,2.09,65.0,12.57,1508.9,22.16,FAULT,OVERHEATING
2026-08-23T18:32:07.198689,4768.9,106.22,3.8,1.53,65.0,11.99,1510.2,21.81,FAULT,OVERHEATING
2026-08-23T18:32:08.198689,4884.2,118.14,3.84,2.36,65.0,13.28,1497.3,21.53,FAULT,OVERHEATING
2026-08-23T18:32:09.198689,4753.2,110.42,3.79,1.84,65.0,12.77,1500.2,22.06,FAULT,OVERHEATING
2026-08-23T18:32:10.198689,4756.4,112.2,3.92,2.06,65.0,12.74,1492.5,22.17,FAULT,OVERHEATING
2026-08-23T18:32:11.198689,4845.6,103.55,3.96,2.4,65.0,12.58,1501.2,21.52,FAULT,OVERHEATING
2026-08-23T18:32:12.198689,4826.3,117.07,3.98,1.67,65.0,12.73,1538.4,22.22,FAULT,OVERHEATING
2026-08-23T18:32:13.198689,4752.6,107.38,3.96,2.04,65.0,12.24,1490.4,22.12,FAULT,OVERHEATING
2026-08-23T18:32:14.198689,4818.3,117.55,3.89,2.11,65.0,12.06,1511.6,21.83,FAULT,OVERHEATING
2026-08-23T18:32:15.198689,4844.5,108.0,3.89,1.48,65.0,12.4,1505.5,21.46,FAULT,OVERHEATING
2026-08-23T18:32:16.198689,4607.6,114.85,4.0,2.17,65.0,12.53,1502.0,22.12,FAULT,OVERHEATING
2026-08-23T18:32:17.198689,4843.4,104.08,3.74,1.84,65.0,12.95,1497.2,22.37,FAULT,OVERHEATING
2026-08-23T18:32:18.198689,4631.4,121.8,3.99,1.82,65.0,13.01,1506.1,21.93,FAULT,OVERHEATING
2026-08-23T18:32:19.198689,4859.8,108.87,3.66,2.26,65.0,12.2,1519.6,22.28,FAULT,OVERHEATING
2026-08-23T18:32:20.198689,4778.5,117.8,3.71,2.26,65.0,12.06,1512.6,21.78,FAULT,OVERHEATING
2026-08-23T18:32:21.198689,4816.9,111.29,3.91,1.55,65.0,12.47,1509.1,21.87,FAULT,OVERHEATING
2026-08-23T18:32:22.198689,4692.7,117.21,3.85,1.77,65.0,12.52,1499.2,21.9,FAULT,OVERHEATING
2026-08-23T18:32:23.198689,4784.1,112.34,3.7,1.84,65.0,12.56,1528.8,21.36,FAULT,OVERHEATING
2026-08-23T18:32:24.198689,4671.9,120.45,3.82,2.52,65.0,12.11,1492.8,22.42,FAULT,OVERHEATING
2026-08-23T18:32:25.198689,4836.2,104.44,3.84,1.95,65.0,12.32,1497.0,22.63,FAULT,OVERHEATING
2026-08-23T18:32:26.198689,4856.3,107.81,3.98,2.33,65.0,12.97,1498.0,21.96,FAULT,OVERHEATING
2026-08-23T18:32:27.198689,4819.2,107.6,3.61,2.51,65.0,11.89,1512.7,21.3,FAULT,OVERHEATING
2026-08-23T18:32:28.198689,4714.0,113.7,3.92,2.07,65.0,12.65,1503.3,21.78,FAULT,OVERHEATING
2026-08-23T18:32:29.198689,4853.0,103.48,3.61,2.8,65.0,12.88,1508.6,22.16,FAULT,OVERHEATING
2026-08-23T18:32:30.198689,4948.3,115.31,3.74,2.06,65.0,11.69,1488.4,22.56,FAULT,OVERHEATING
2026-08-23T18:32:31.198689,4854.9,111.91,3.96,1.54,65.0,12.61,1490.6,21.46,FAULT,OVERHEATING
2026-08-23T18:32:32.198689,4778.2,117.56,3.97,1.74,65.0,12.88,1517.1,22.28,FAULT,OVERHEATING
2026-08-23T18:32:33.198689,4735.0,117.71,3.83,1.56,65.0,12.58,1513.6,22.45,FAULT,OVERHEATING
2026-08-23T18:32:34.198689,4798.1,111.62,3.97,2.05,65.0,12.74,1521.9,21.66,FAULT,OVERHEATING
2026-08-23T18:32:35.198689,4658.9,120.49,3.61,1.4,65.0,12.09,1496.5,23.02,FAULT,OVERHEATING
2026-08-23T18:32:36.198689,4744.6,121.99,3.81,2.06,65.0,12.1,1533.7,21.98,FAULT,OVERHEATING
2026-08-23T18:32:37.198689,4814.3,108.84,3.63,2.16,65.0,12.44,1487.7,21.29,FAULT,OVERHEATING
2026-08-23T18:32:38.198689,4786.1,103.81,3.7,1.93,65.0,12.92,1486.1,22.68,FAULT,OVERHEATING
2026-08-23T18:32:39.198689,4853.7,117.94,3.89,2.2,65.0,12.36,1503.2,22.48,FAULT,OVERHEATING
2026-08-23T18:32:40.198689,4911.4,117.01,3.61,2.81,65.0,12.4,1493.8,22.21,FAULT,OVERHEATING
2026-08-23T18:32:41.198689,4701.3,109.24,3.81,1.92,65.0,12.0,1522.7,21.88,FAULT,OVERHEATING
2026-08-23T18:32:42.198689,4887.1,120.74,3.68,1.91,65.0,12.79,1500.7,21.93,FAULT,OVERHEATING
2026-08-23T18:32:43.198689,4753.1,105.63,3.79,1.95,65.0,12.76,1503.1,22.07,FAULT,OVERHEATING
2026-08-23T18:32:44.198689,4711.1,122.59,3.69,2.11,65.0,12.49,1501.0,22.07,FAULT,OVERHEATING
2026-08-23T18:32:45.198689,4895.4,111.65,3.86,2.16,65.0,12.79,1507.2,22.02,FAULT,OVERHEATING
2026-08-23T18:32:46.198689,4944.0,111.36,3.9,2.41,65.0,12.62,1484.3,21.46,FAULT,OVERHEATING
2026-08-23T18:32:47.198689,4800.7,121.25,3.68,2.22,65.0,12.54,1473.6,21.06,FAULT,OVERHEATING
2026-08-23T18:32:48.198689,4791.6,114.04,3.89,2.04,65.0,12.56,1480.1,21.17,FAULT,OVERHEATING
2026-08-23T18:32:49.198689,4706.9,121.12,3.81,1.21,65.0,12.71,1481.2,21.48,FAULT,OVERHEATING
2026-08-23T18:32:50.198689,4849.5,106.42,3.93,1.5,65.0,11.36,1485.3,21.85,FAULT,OVERHEATING
2026-08-23T18:32:51.198689,4828.7,110.04,3.82,1.59,65.0,12.72,1497.8,21.76,FAULT,OVERHEATING
2026-08-23T18:32:52.198689,4889.2,111.24,3.66,2.43,65.0,11.68,1497.2,21.92,FAULT,OVERHEATING
2026-08-23T18:32:53.198689,4735.4,114.49,3.78,2.03,65.0,12.28,1468.0,22.59,FAULT,OVERHEATING
2026-08-23T18:32:54.198689,4871.4,110.43,3.79,2.81,65.0,11.88,1493.9,21.74,FAULT,OVERHEATING
2026-08-23T18:32:55.198689,4688.4,121.41,3.93,2.5,65.0,12.37,1510.9,23.14,FAULT,OVERHEATING
2026-08-23T18:32:56.198689,4740.6,109.35,3.84,1.96,65.0,12.71,1499.9,23.4,FAULT,OVERHEATING
2026-08-23T18:32:57.198689,4810.1,104.59,3.91,2.15,65.0,11.85,1495.9,22.37,FAULT,OVERHEATING
2026-08-23T18:32:58.198689,4704.0,119.36,4.0,1.8,65.0,13.5,1510.7,22.17,FAULT,OVERHEATING
2026-08-23T18:32:59.198689,4776.2,112.66,3.89,1.96,65.0,12.59,1537.6,22.67,FAULT,OVERHEATING
2026-08-23T18:33:00.198689,4936.8,106.56,3.6,1.74,65.0,11.99,1503.1,22.13,FAULT,OVERHEATING
2026-08-23T18:33:01.198689,4855.1,118.19,3.93,2.69,65.0,12.59,1496.6,22.6,FAULT,OVERHEATING
2026-08-23T18:33:02.198689,4775.9,110.65,3.96,1.09,65.0,13.26,1498.5,22.26,FAULT,OVERHEATING
2026-08-23T18:33:03.198689,4693.4,105.91,3.95,2.71,65.0,12.73,1504.6,23.58,FAULT,OVERHEATING
2026-08-23T18:33:04.198689,4698.8,122.6,3.9,1.4,65.0,13.28,1476.7,22.07,FAULT,OVERHEATING
2026-08-23T18:33:05.198689,4725.1,109.27,3.99,2.55,65.0,12.6,1480.9,21.39,FAULT,OVERHEATING
2026-08-23T18:33:06.198689,4822.3,111.85,3.79,2.13,65.0,12.27,1471.1,21.35,FAULT,OVERHEATING
2026-08-23T18:33:07.198689,4949.1,119.97,3.93,1.83,65.0,12.66,1510.3,22.05,FAULT,OVERHEATING
2026-08-23T18:33:08.198689,4825.2,122.57,3.84,2.14,65.0,12.36,1530.2,22.09,FAULT,OVERHEATING
2026-08-23T18:33:09.198689,4761.5,118.88,3.6,1.55,65.0,12.52,1493.4,21.48,FAULT,OVERHEATING
2026-08-23T18:33:10.198689,4778.3,105.93,3.76,1.79,65.0,12.93,1490.8,22.31,FAULT,OVERHEATING
2026-08-23T18:33:11.198689,4986.3,110.17,3.76,1.89,65.0,12.99,1478.3,21.69,FAULT,OVERHEATING
2026-08-23T18:33:12.198689,5013.5,108.4,3.95,1.35,65.0,12.5,1488.3,22.61,FAULT,OVERHEATING
2026-08-23T18:33:13.198689,4712.8,108.65,3.61,2.13,65.0,11.7,1494.0,22.61,FAULT,OVERHEATING
2026-08-23T18:33:14.198689,4791.7,111.83,3.75,2.38,65.0,12.68,1514.9,21.29,FAULT,OVERHEATING
2026-08-23T18:33:15.198689,4631.7,104.19,3.66,2.75,65.0,12.31,1507.8,21.01,FAULT,OVERHEATING
2026-08-23T18:33:16.198689,4750.0,111.62,3.65,1.91,65.0,12.13,1494.4,22.56,FAULT,OVERHEATING
2026-08-23T18:33:17.198689,4705.5,110.98,3.85,1.33,65.0,12.31,1495.7,22.09,FAULT,OVERHEATING
2026-08-23T18:33:18.198689,4875.7,115.29,3.94,2.31,65.0,12.67,1499.2,22.12,FAULT,OVERHEATING
2026-08-23T18:33:19.198689,4672.2,113.78,3.63,1.86,65.0,12.86,1474.8,22.46,FAULT,OVERHEATING
2026-08-23T18:33:20.198689,4755.1,116.65,3.95,2.28,65.0,12.23,1468.8,22.16,FAULT,OVERHEATING
2026-08-23T18:33:21.198689,4848.2,108.74,3.92,1.52,65.0,12.58,1501.8,21.96,FAULT,OVERHEATING
2026-08-23T18:33:22.198689,4807.9,119.65,3.93,1.94,65.0,12.89,1484.1,21.96,FAULT,OVERHEATING
2026-08-23T18:33:23.198689,4766.7,115.57,3.74,2.07,65.0,13.11,1497.0,22.47,FAULT,OVERHEATING
2026-08-23T18:33:24.198689,4843.3,118.07,3.6,2.05,65.0,12.52,1484.4,22.07,FAULT,OVERHEATING
2026-08-23T18:33:25.198689,4759.1,120.89,3.67,2.36,65.0,11.78,1484.5,22.15,FAULT,OVERHEATING
2026-08-23T18:33:26.198689,4876.2,104.77,3.74,2.92,65.0,12.66,1480.6,21.9,FAULT,OVERHEATING
2026-08-23T18:33:27.198689,4645.1,104.71,3.91,2.15,65.0,12.18,1497.0,22.73,FAULT,OVERHEATING
2026-08-23T18:33:28.198689,4786.8,113.57,3.92,1.74,65.0,13.32,1512.4,22.46,FAULT,OVERHEATING
2026-08-23T18:33:29.198689,4820.6,115.4,3.86,1.13,65.0,12.91,1480.8,22.05,FAULT,OVERHEATING
2026-08-23T18:33:30.198689,4826.9,111.66,3.88,2.28,65.0,13.26,1505.9,22.91,FAULT,OVERHEATING
2026-08-23T18:33:31.198689,4868.9,121.75,3.95,1.79,65.0,12.56,1509.4,22.57,FAULT,OVERHEATING
2026-08-23T18:33:32.198689,4822.1,110.69,3.66,2.07,65.0,12.38,1487.9,22.29,FAULT,OVERHEATING
2026-08-23T18:33:33.198689,4789.7,106.55,3.9,2.61,65.0,12.4,1506.1,22.1,FAULT,OVERHEATING
2026-08-23T18:33:34.198689,4884.9,114.3,3.9,1.91,65.0,12.24,1490.2,21.4,FAULT,OVERHEATING
2026-08-23T18:33:35.198689,4721.6,106.52,3.7,2.31,65.0,12.04,1487.8,21.84,FAULT,OVERHEATING
2026-08-23T18:33:36.198689,4809.6,118.73,3.66,1.47,65.0,12.53,1496.3,23.06,FAULT,OVERHEATING
2026-08-23T18:33:37.198689,4896.2,116.71,3.91,0.93,65.0,11.75,1540.6,21.69,FAULT,OVERHEATING
2026-08-23T18:33:38.198689,4805.3,117.34,3.86,1.94,65.0,11.97,1514.3,22.38,FAULT,OVERHEATING
2026-08-23T18:33:39.198689,4645.3,120.02,3.81,1.8,65.0,12.06,1505.7,21.19,FAULT,OVERHEATING
2026-08-23T18:33:40.198689,4725.9,107.06,3.96,2.04,65.0,11.99,1489.7,23.0,FAULT,OVERHEATING
2026-08-23T18:33:41.198689,4951.7,120.69,3.78,1.94,65.0,12.5,1487.6,22.75,FAULT,OVERHEATING
2026-08-23T18:33:42.198689,4808.2,117.7,3.86,1.49,65.0,12.57,1500.0,22.77,FAULT,OVERHEATING
2026-08-23T18:33:43.198689,4878.5,114.25,3.85,2.32,65.0,12.23,1521.8,22.23,FAULT,OVERHEATING
2026-08-23T18:33:44.198689,4870.8,106.92,3.84,1.83,65.0,12.41,1516.2,22.19,FAULT,OVERHEATING
2026-08-23T18:33:45.198689,4818.3,107.03,3.8,2.16,65.0,11.62,1492.1,22.41,FAULT,OVERHEATING
2026-08-23T18:33:46.198689,4729.2,110.95,3.97,1.94,65.0,12.84,1507.0,21.91,FAULT,OVERHEATING
2026-08-23T18:33:47.198689,4742.9,121.96,3.81,2.13,65.0,12.75,1497.8,21.46,FAULT,OVERHEATING
2026-08-23T18:33:48.198689,4758.5,106.99,3.91,2.7,65.0,12.44,1496.6,20.93,FAULT,OVERHEATING
2026-08-23T18:33:49.198689,4800.2,104.97,3.72,1.71,65.0,11.46,1510.8,21.61,FAULT,OVERHEATING
2026-08-23T18:33:50.198689,4920.1,106.31,3.73,1.94,65.0,12.97,1478.9,22.73,FAULT,OVERHEATING
2026-08-23T18:33:51.198689,4767.5,117.9,3.8,1.61,65.0,12.6,1489.1,21.36,FAULT,OVERHEATING
2026-08-23T18:33:52.198689,4770.9,110.76,3.98,2.28,65.0,13.0,1506.1,22.82,FAULT,OVERHEATING
2026-08-23T18:33:53.198689,4874.4,113.1,3.62,1.47,65.0,12.42,1503.2,21.22,FAULT,OVERHEATING
2026-08-23T18:33:54.198689,4753.9,121.42,3.92,2.61,65.0,13.44,1498.9,21.43,FAULT,OVERHEATING
2026-08-23T18:33:55.198689,4685.6,117.77,3.94,1.84,65.0,12.31,1494.6,22.46,FAULT,OVERHEATING
2026-08-23T18:33:56.198689,4884.9,120.69,3.94,2.17,65.0,12.51,1503.3,21.51,FAULT,OVERHEATING
2026-08-23T18:33:57.198689,4752.1,112.12,3.6,1.8,65.0,12.49,1499.1,21.85,FAULT,OVERHEATING
2026-08-23T18:33:58.198689,4921.5,106.42,3.99,1.65,65.0,12.46,1506.8,21.96,FAULT,OVERHEATING
2026-08-23T18:33:59.198689,4829.6,119.04,3.84,1.59,65.0,12.32,1488.4,22.09,FAULT,OVERHEATING
2026-08-23T18:34:00.198689,4886.7,119.0,3.86,2.05,65.0,12.91,1510.8,22.25,FAULT,OVERHEATING
2026-08-23T18:34:01.198689,4745.8,114.46,3.78,1.81,65.0,12.59,1500.5,21.82,FAULT,OVERHEATING
2026-08-23T18:34:02.198689,4844.9,114.38,3.89,2.04,65.0,11.96,1487.2,21.31,FAULT,OVERHEATING
2026-08-23T18:34:03.198689,4789.6,113.43,3.83,2.13,65.0,12.63,1483.0,22.93,FAULT,OVERHEATING
2026-08-23T18:34:04.198689,4907.2,114.64,3.75,1.81,65.0,12.58,1509.1,22.0,FAULT,OVERHEATING
2026-08-23T18:34:05.198689,4867.8,110.32,3.6,2.33,65.0,12.2,1501.4,22.46,FAULT,OVERHEATING
2026-08-23T18:34:06.198689,4762.3,103.23,3.81,2.63,65.0,12.52,1522.2,21.2,FAULT,OVERHEATING
2026-08-23T18:34:07.198689,4769.5,103.96,3.73,2.43,65.0,12.39,1512.2,22.47,FAULT,OVERHEATING
2026-08-23T18:34:08.198689,4883.1,104.77,3.61,2.99,65.0,12.78,1502.2,22.19,FAULT,OVERHEATING
2026-08-23T18:34:09.198689,4811.3,117.9,3.79,1.53,65.0,12.39,1495.4,21.72,FAULT,OVERHEATING
2026-08-23T18:34:10.198689,4714.9,122.24,4.0,2.55,65.0,12.75,1514.0,21.77,FAULT,OVERHEATING
2026-08-23T18:34:11.198689,4730.7,117.22,3.78,2.28,65.0,12.42,1497.8,21.72,FAULT,OVERHEATING
2026-08-23T18:34:12.198689,4923.0,108.16,3.81,1.98,65.0,12.88,1485.5,21.33,FAULT,OVERHEATING
2026-08-23T18:34:13.198689,4821.2,122.14,3.81,2.35,65.0,12.78,1504.0,21.41,FAULT,OVERHEATING
2026-08-23T18:34:14.198689,4744.3,107.83,3.93,2.2,65.0,12.65,1488.5,22.0,FAULT,OVERHEATING
2026-08-23T18:34:15.198689,4754.4,120.67,3.77,2.36,65.0,13.13,1506.1,22.0,FAULT,OVERHEATING
2026-08-23T18:34:16.198689,4723.9,117.51,3.89,2.05,65.0,12.78,1506.7,22.64,FAULT,OVERHEATING
2026-08-23T18:34:17.198689,4908.4,115.84,3.71,2.41,65.0,12.11,1502.0,21.47,FAULT,OVERHEATING
2026-08-23T18:34:18.198689,4798.4,107.0,3.84,1.61,65.0,12.0,1508.5,21.83,FAULT,OVERHEATING
2026-08-23T18:34:19.198689,4748.6,120.82,3.68,0.91,65.0,12.95,1519.8,22.21,FAULT,OVERHEATING
2026-08-23T18:34:20.198689,4775.9,114.89,3.62,1.79,65.0,13.26,1513.3,21.7,FAULT,OVERHEATING
2026-08-23T18:34:21.198689,4840.3,105.9,3.91,1.63,65.0,12.33,1514.9,22.34,FAULT,OVERHEATING
2026-08-23T18:34:22.198689,4773.3,103.37,3.62,1.84,65.0,12.86,1512.1,21.94,FAULT,OVERHEATING
2026-08-23T18:34:23.198689,4802.2,104.71,3.64,2.28,65.0,12.77,1495.9,22.37,FAULT,OVERHEATING
2026-08-23T18:34:24.198689,4758.1,109.06,3.91,1.51,65.0,12.37,1485.7,22.35,FAULT,OVERHEATING
